"","Id","Apellido","Nombre","Propio","Padre","Madre","PIngFam","IngFam","Hijos","Exitable","Extravagante","Pesimista","Timido","Sentimental","Dependiente","Responsable","Capaz","Sociable","Servicial","Etico","Conciente","Espiritual","Impulsivo","Desordenado","Temeroso","Vago","Apego","Empatia","Compasivo","VxH"
"1811",1811,"TLFOU","TNMRH","S","P","S",0.372150999,196.14447,0,0.06132086,0.892616521,0.559617427,0.864773724,0.330228593,0.236533099,0.393000729,0.977213604,0.074031975,0.587028639,0.619776653,0.503096132,0.632786796,0.469587379,0.563983883,0.24240808,0.9664481,0.646993839,0.381571165,0.955384367,0.494582996
"1812",1812,"KBGRD","TWPJV","S","S","S",0.459264443,13847.84643,0,0.747146409,0.288850524,0.491464202,0.009770092,0.920600842,0.503149639,0.954453191,0.179274301,0.417871297,0.795835119,0.740549764,0.404616187,0.00613005,0.336709329,0.817074843,0.404367142,0.311054802,0.93208471,0.796108569,0.59824976,0.738861353
"1813",1813,"OCBSO","GOLLB","P","S","P",0.41301523,29356.55802,1,0.620666724,0.854673872,0.834460347,0.51661489,0.709136579,0.515985554,0.899699536,0.495435619,0.579503345,0.660497408,0.103104685,0.443446828,0.81155751,0.867969441,0.322420876,0.171297598,0.791941706,0.291387007,0.478462609,0.339399103,0.751924594
"1814",1814,"TFMGD","LYGJS","S","P","S",0.960281307,31207.57492,3,0.312224694,0.808651378,0.864671295,0.697431678,0.142332798,0.246812863,0.312880014,0.018265066,0.805458268,0.831536481,0.390665998,0.62785927,0.198499292,0.292987004,0.223628679,0.442714723,0.78109844,0.036270935,0.351165372,0.510277294,0.765576951
"1815",1815,"ADXJB","DYQKO","S","P","P",0.556374207,14842.80726,1,0.372381711,0.908589744,0.305969696,0.463178951,0.208844308,0.194309587,0.059463215,0.549826914,0.178729994,0.416842602,0.39488996,0.60463677,0.905895157,0.762434626,0.486884726,0.893248267,0.308618034,0.228207368,0.239300908,0.594573318,0.693637413
"1816",1816,"JWUWF","OVAMM","S","S","S",0.811913539,17374.46699,4,0.674498686,0.668889747,0.972806899,0.472699314,0.723450213,0.663547013,0.007607185,0.875336717,0.886602753,0.19701139,0.897408159,0.057602775,0.038230555,0.588553311,0.305318112,0.044383613,0.541910498,0.509221489,0.35113205,0.436043145,0.757190974
"1817",1817,"DNOHP","UCASE","P","P","U",0.613264501,37012.99887,0,0.515535756,0.555402782,0.838596444,0.751994171,0.161001121,0.106683922,0.297530312,0.13727101,0.905104453,0.414293161,0.848681342,0.669460868,0.364711773,0.372036595,0.91266243,0.856613115,0.749795724,0.218894708,0.610617547,0.024230475,0.319510706
"1818",1818,"NKJEN","ARDCB","P","U","P",0.927515941,36107.79221,0,0.867693556,0.275409912,0.375900536,0.213613789,0.154659405,0.337590232,0.393951892,0.8940069,0.1625275,0.673381858,0.215039937,0.095205228,0.480978363,0.922358793,0.528382844,0.90608839,0.948632841,0.857357211,0.172480609,0.239045541,0.850762232
"1819",1819,"JGGTS","PTALN","P","P","U",0.341613101,39910.34664,3,0.098341922,0.813097438,0.651270133,0.838697066,0.880136311,0.563473429,0.567351345,0.878495697,0.537219839,0.542460266,0.830459802,0.299984602,0.502842484,0.819868369,0.83024553,0.603906792,0.800539288,0.810576482,0.552883546,0.707272873,0.488909022
"1820",1820,"WSWQT","AUPSI","P","P","P",0.340475061,48886.58871,0,0.668353762,0.181099254,0.381614687,0.894420405,0.07749725,0.128741575,0.549010422,0.403254249,0.071150841,0.970241289,0.138530056,0.908873529,0.343995906,0.180812104,0.314181175,0.882759552,0.152512646,0.436899844,0.052104037,0.17586433,0.528247312
"1821",1821,"OYSEV","KLACJ","P","P","P",0.403122321,33465.93622,0,0.231890235,0.125551479,0.886058054,0.68317098,0.281666346,0.457144533,0.020374845,0.356326088,0.671786588,0.046911179,0.364698123,0.388563804,0.612058898,0.605283258,0.143234247,0.650131516,0.360330898,0.034949685,0.538281206,0.486729397,0.364262886
"1822",1822,"XTYQU","HCBRA","S","P","P",0.617030403,49077.13214,0,0.625635841,0.199134683,0.928903695,0.533467506,0.893046388,0.188103231,0.269406472,0.804716277,0.744808165,0.186177429,0.4426356,0.026021603,0.966071676,0.323465309,0.582595889,0.46056694,0.86107173,0.53626246,0.931079784,0.512296396,0.492296022
"1823",1823,"SJFUQ","DTERS","S","P","S",0.80502058,10722.2767,1,0.692326027,0.708246527,0.061198595,0.232917314,0.752781438,0.510239964,0.022092662,0.072075793,0.436076705,0.605806027,0.215584786,0.105447596,0.740858018,0.482783188,0.979288565,0.637132502,0.821730056,0.790830291,0.871478484,0.384957868,0.700514663
"1824",1824,"CYYBR","HLPBW","P","U","S",0.067090329,21019.14077,0,0.186650545,0.826206992,0.007689837,0.043897994,0.657430124,0.084905368,0.270887998,0.135223684,0.10358427,0.524458697,0.50970548,0.158608018,0.792101932,0.995245677,0.114459666,0.89911,0.128621801,0.179307226,0.921178926,0.673004435,0.543562794
"1825",1825,"TQJMM","QKSKM","P","S","P",0.991475856,1880.09677,0,0.156445998,0.622155038,0.324701696,0.168610668,0.524444998,0.450829091,0.56682831,0.86938308,0.284863148,0.32903664,0.764381267,0.169523686,0.83722335,0.527488907,0.044860708,0.77880352,0.943234179,0.714086104,0.289442702,0.092189786,0.553958302
"1826",1826,"UJQSF","WJETL","P","P","P",0.948429804,13129.24118,0,0.839988465,0.78458851,0.214528161,0.432033051,0.388361696,0.231975017,0.270467641,0.274990336,0.573233094,0.468419938,0.864706711,0.628394035,0.540669344,0.459570613,0.261162726,0.957908982,0.194784285,0.1830834,0.315359818,0.461044247,0.466270091
"1827",1827,"BECVN","DLAAK","S","P","S",0.218675589,31979.3179,2,0.544075401,0.39530397,0.361493212,0.307861863,0.015026317,0.850916696,0.72429661,0.08748068,0.401760261,0.280957749,0.934367456,0.672087097,0.153087887,0.975293873,0.79964701,0.424149748,0.647788243,0.336663993,0.725741971,0.338480328,0.75741267
"1828",1828,"UJSSB","FONFO","S","S","S",0.294515151,34896.7031,1,0.4712198,0.94699077,0.299435009,0.389720891,0.363959099,0.478035324,0.643906383,0.285226051,0.74307012,0.620542946,0.434941422,0.318431915,0.661058151,0.403259616,0.070494741,0.14748281,0.878554032,0.90617677,0.100569675,0.609867704,0.855174579
"1829",1829,"BUJAU","LQIDB","U","S","P",0.427206914,11800.19651,0,0.659103379,0.317184738,0.171167391,0.538553934,0.963197872,0.325637057,0.523981492,0.000365341,0.880225705,0.837374803,0.948271494,0.806659955,0.82221766,0.683717103,0.879385453,0.501698079,0.990126709,0.649726649,0.13177248,0.789324186,0.275556961
"1830",1830,"HTCDK","DOSKQ","S","P","P",0.935341437,28964.52533,2,0.316590063,0.604957843,0.184882509,0.185769513,0.161590864,0.913917041,0.387401337,0.954943416,0.869169979,0.026289206,0.742588563,0.869056184,0.093975907,0.173315952,0.096347851,0.877685001,0.351799649,0.249003218,0.405364344,0.309237063,0.776395493
"1831",1831,"IDDEE","TDAVB","S","P","S",0.408753059,43671.17962,4,0.033300739,0.681170484,0.008897651,0.669693655,0.573449759,0.962947872,0.436793849,0.164211403,0.243192402,0.461270993,0.864696352,0.613768951,0.912567709,0.899054224,0.932944439,0.352064768,0.096474705,0.588753683,0.293190548,0.355700896,0.779833712
"1832",1832,"KTIOJ","TGPEY","U","S","P",0.946626177,11894.78849,0,0.792776024,0.266743779,0.131797991,0.742866551,0.018324794,0.462348857,0.098958636,0.97707777,0.615701658,0.699910786,0.973402922,0.387672403,0.69134962,0.946839427,0.41383331,0.031597753,0.330393462,0.721851144,0.269252753,0.801932463,0.649167855
"1833",1833,"FOPHB","LEWUJ","U","S","S",0.794890095,30336.80726,3,0.65418958,0.248850899,0.593849876,0.96268472,0.128260773,0.455418959,0.624520176,0.431107931,0.053326886,0.111301113,0.716742364,0.008586279,0.970453123,0.527629696,0.007564937,0.433873215,0.104523475,0.195482155,0.432656616,0.247596999,0.510327911
"1834",1834,"HCNDH","HDCKT","U","S","P",0.525195547,42768.40925,1,0.393195954,0.583019526,0.348685788,0.459707456,0.823755085,0.679666789,0.479541835,0.68773446,0.80833646,0.370173071,0.585944536,0.974157931,0.619474524,0.194670126,0.207686579,0.794193304,0.458744202,0.068722876,0.480245378,0.907136649,0.551401473
"1835",1835,"SPMYX","GABYJ","P","P","U",0.71152857,38599.89417,0,0.829480719,0.009477655,0.848819266,0.617960243,0.574456752,0.857267671,0.492484589,0.394776756,0.667443267,0.061555159,0.826128104,0.804994186,0.733910425,0.87579869,0.362657014,0.52915235,0.497671331,0.048158226,0.87401793,0.21764373,0.406855063
"1836",1836,"OMOBM","IVKFO","S","S","P",0.493690474,3788.182271,0,0.556999932,0.093231532,0.397228783,0.619192363,0.003735265,0.774617924,0.107967562,0.634985153,0.698401404,0.389574126,0.271370343,0.140744924,0.222417723,0.509184014,0.538813293,0.007568699,0.50948434,0.499313498,0.758688654,0.692374689,0.791024157
"1837",1837,"HDTMD","WINPL","P","S","S",0.934022366,33199.60627,0,0.922149864,0.083249325,0.775896385,0.081034991,0.952750264,0.66229552,0.859544203,0.45252765,0.134806368,0.371005937,0.267889703,0.842007696,0.646790328,0.691861034,0.666990692,0.982272056,0.336929178,0.247968497,0.196189654,0.77783448,0.539290718
"1838",1838,"GEIFL","BBCIG","S","P","S",0.25722666,11474.2873,3,0.495220399,0.859580987,0.190071358,0.348250896,0.922727071,0.659058298,0.954239904,0.899990602,0.36528677,0.884892688,0.104989199,0.041068631,0.757651278,0.270264177,0.416089791,0.918064064,0.158288354,0.797342314,0.151932092,0.110547842,0.902296124
"1839",1839,"JSABS","CEJPE","P","S","P",0.912726,24857.72516,0,0.436337836,0.924302352,0.939097354,0.236354883,0.334514886,0.822533497,0.549902606,0.499847044,0.387959144,0.55849322,0.667284883,0.199638515,0.296799577,0.311120053,0.675951244,0.946620936,0.741875081,0.422951104,0.649186712,0.44342717,0.271419088
"1840",1840,"OCYAK","UPCNK","S","S","P",0.613926107,30819.94122,0,0.450691137,0.442964436,0.821918344,0.660240623,0.838034555,0.890993388,0.649249987,0.424688187,0.064395222,0.020349777,0.343440709,0.192008135,0.20566591,0.779070971,0.169098887,0.912605414,0.845136853,0.766990732,0.039709467,0.097028534,0.567983489
"1841",1841,"DCXPO","FSUNO","P","P","P",0.97478796,14001.05237,0,0.871052842,0.96016806,0.984458916,0.167624385,0.883707751,0.786967233,0.32554449,0.496300111,0.905774539,0.216142427,0.670701553,0.280331361,0.089445184,0.462494357,0.663166124,0.874367959,0.232010023,0.157662992,0.340189546,0.26705342,0.613456174
"1842",1842,"XWHXP","TMDJE","P","S","S",0.431478732,46859.34315,0,0.790445397,0.457330549,0.111976077,0.398251863,0.164142452,0.909515817,0.68400208,0.507529237,0.85785712,0.009863731,0.000136984,0.903622948,0.364057463,0.46877637,0.771314355,0.364165193,0.822256109,0.585933198,0.041834774,0.544746625,0.704192747
"1843",1843,"OJPPN","FMQDK","S","P","P",0.889947622,24601.83783,0,0.260349301,0.192212806,0.660160511,0.506108637,0.957348591,0.752433185,0.159035117,0.157154236,0.690002617,0.024226061,0.467254351,0.347512333,0.49004289,0.00531029,0.637250425,0.27248233,0.405034011,0.206478378,0.072224949,0.916044434,0.594699135
"1844",1844,"QAEYP","RNYLQ","P","S","P",0.533688888,49175.31371,4,0.137450411,0.433270726,0.676879992,0.793990987,0.165729762,0.345840465,0.558053563,0.641886434,0.125101392,0.446079751,0.838956083,0.332888448,0.728282016,0.589233536,0.936387757,0.178575738,0.003627593,0.841604447,0.196583738,0.661965925,0.707208511
"1845",1845,"NIYXB","QLOFS","S","P","P",0.811276913,21410.67315,2,0.988215348,0.68497373,0.550562275,0.797920866,0.971566565,0.223186864,0.060948046,0.184609407,0.094895623,0.553648173,0.508652331,0.820020292,0.374036266,0.502045922,0.530969513,0.835394446,0.805436253,0.581848611,0.760228646,0.079310009,0.463175775
"1846",1846,"HTSAS","OIORY","U","P","P",0.060262496,23249.6424,0,0.84904351,0.770380726,0.503993448,0.304741447,0.411128734,0.185326032,0.931575926,0.651996385,0.705834536,0.832414058,0.50199517,0.753515374,0.336353267,0.116304377,0.178248747,0.848803981,0.119257779,0.5686109,0.526547008,0.014141419,0.783916928
"1847",1847,"COXAU","RGODC","S","S","P",0.680360657,17933.75384,0,0.855418754,0.658064724,0.806884947,0.254743865,0.213504805,0.386945096,0.321256762,0.934539383,0.888688306,0.258909939,0.67007436,0.959744611,0.022783896,0.024651766,0.162551868,0.023010714,0.157532367,0.695872407,0.628740534,0.941676319,0.677872514
"1848",1848,"VADQY","DSITC","U","S","P",0.655011739,26895.09801,0,0.960762915,0.657602196,0.63512253,0.542965043,0.272546023,0.020459767,0.862806834,0.829326496,0.749336848,0.105531242,0.432823468,0.074579712,0.91890172,0.226621021,0.850680324,0.679468978,0.620969073,0.97322996,0.41268527,0.778456281,0.437227088
"1849",1849,"QBJHT","YKQSX","P","U","P",0.916241042,22821.64537,0,0.349733408,0.575655287,0.530081113,0.398382126,0.826282095,0.892066716,0.885315996,0.663113723,0.501269541,0.873642031,0.518079,0.476837403,0.738068659,0.601843186,0.671986508,0.186483639,0.755848961,0.187649697,0.486558798,0.464403286,0.625585729
"1850",1850,"CEEDB","NEIGC","S","U","P",0.954969174,39610.1081,0,0.702302458,0.84103787,0.158532133,0.116659631,0.132624915,0.236887512,0.44422752,0.348003563,0.731376861,0.00389251,0.853184048,0.235255019,0.799450478,0.94892788,0.365563773,0.556517443,0.180433382,0.987424666,0.176628535,0.564271032,0.815252536
"1851",1851,"XNNAI","TBJRQ","P","S","S",0.843657145,19012.4167,0,0.193539185,0.980649421,0.60726882,0.994060594,0.431198473,0.871442615,0.855555347,0.339053113,0.999066316,0.764620985,0.061321357,0.575710046,0.71768495,0.713027475,0.659794874,0.023425473,0.819744575,0.534384444,0.066882946,0.029710439,0.490939236
"1852",1852,"BLBAX","MUYKB","P","P","S",0.467782004,4834.115338,0,0.616157091,0.767910288,0.101280383,0.544601995,0.509241352,0.339080801,0.638963665,0.112362313,0.684881906,0.823323207,0.759175465,0.820790177,0.375504584,0.360553044,0.316086929,0.555956857,0.188033313,0.247437042,0.254486894,0.421660747,0.468278548
"1853",1853,"JVNRA","LGTEN","S","P","S",0.188840992,34795.31594,0,0.695261102,0.524853655,0.872860414,0.758060703,0.484384112,0.301089591,0.862366402,0.937538504,0.368091298,0.860938361,0.932227915,0.189656271,0.806136808,0.802377937,0.778528762,0.394767642,0.24488585,0.766879402,0.009403387,0.792720833,0.459846133
"1854",1854,"NBGNV","EJAQE","P","P","P",0.159714036,18480.54246,0,0.822436913,0.077550284,0.762301633,0.637902469,0.217113708,0.44718785,0.2054359,0.196191947,0.882093087,0.103342405,0.314327207,0.951836406,0.419157324,0.401972111,0.102112337,0.678104059,0.399463487,0.385153401,0.476796732,0.825554215,0.588774363
"1855",1855,"DXHJI","JESTI","P","S","P",0.739492632,39282.81936,1,0.099599704,0.017892782,0.71963636,0.118174114,0.39123674,0.765052171,0.40310554,0.700468576,0.395453056,0.232845709,0.073861867,0.988371215,0.187318929,0.162376631,0.453488493,0.574762333,0.292118691,0.401648932,0.630514793,0.772967014,0.637057276
"1856",1856,"RGHUH","XGIUU","P","S","P",0.200354343,19964.20095,0,0.640934171,0.649320749,0.199150094,0.961938994,0.796808363,0.418285677,0.542927474,0.772604424,0.468261874,0.091384782,0.974347767,0.823270971,0.635330356,0.612674273,0.361023104,0.832714493,0.330961632,0.771760009,0.600472975,0.540069502,0.297774078
"1857",1857,"GXYOH","ATLJH","S","P","U",0.695369477,5717.901895,0,0.522816268,0.341318921,0.858485918,0.546697813,0.832898478,0.390923196,0.261376279,0.636572585,0.468135532,0.655154217,0.543299062,0.597707827,0.941243557,0.18411426,0.735426758,0.96515037,0.905476345,0.217415012,0.477715126,0.785447921,0.381153357
"1858",1858,"JWDDD","VBQRU","S","P","P",0.542194711,20774.27104,2,0.881247499,0.037377399,0.517026269,0.496240414,0.310697383,0.798392178,0.51244111,0.993313387,0.931112673,0.834329657,0.088354992,0.093624552,0.766900528,0.432339445,0.201371069,0.354179972,0.669133668,0.188586255,0.396731784,0.7361608,0.804791408
"1859",1859,"GTBCD","NLPHR","S","S","P",0.662647385,14856.39855,3,0.427201764,0.432641409,0.880588246,0.064896338,0.052276279,0.818540935,0.229244169,0.720131363,0.20931612,0.219572553,0.122544713,0.808084251,0.799705169,0.8830291,0.533007446,0.793030237,0.150855595,0.328599727,0.51647473,0.708199148,0.740744548
"1860",1860,"MVJLU","GECGH","P","P","S",0.407311596,39930.87919,0,0.555975041,0.887640356,0.566094722,0.400453963,0.972070692,0.522851848,0.53437254,0.552556151,0.527299301,0.483829054,0.446936569,0.420821649,0.00667563,0.467669681,0.444286506,0.450634259,0.326704336,0.975750455,0.617082592,0.283297846,0.640244738
"1861",1861,"XLYCN","CQHPY","S","S","P",0.830512494,20732.90132,3,0.582194136,0.900162757,0.499290165,0.708495655,0.007563238,0.414182064,0.087754814,0.40741736,0.412564247,0.464968305,0.397390579,0.360894363,0.624438511,0.117557705,0.393510653,0.350089529,0.63781895,0.779343844,0.642772043,0.584383756,0.821026625
"1862",1862,"IIEMT","UKFSB","P","P","S",0.355108355,157.3314475,0,0.096541173,0.756061977,0.565103374,0.708810805,0.344742174,0.888752033,0.207186223,0.264248297,0.205774668,0.784517308,0.844810123,0.599462669,0.19214889,0.512495874,0.524069638,0.067793004,0.195885574,0.97955622,0.832317839,0.478600765,0.497916598
"1863",1863,"RBIVU","LPOIM","S","P","P",0.47798089,13188.22535,0,0.968982986,0.993536895,0.179256481,0.526472101,0.059629264,0.66377105,0.801449389,0.321618673,0.26287441,0.231917434,0.643441127,0.707925368,0.614440861,0.424126382,0.492840242,0.200462743,0.972463892,0.157136443,0.09100685,0.091027132,0.648111921
"1864",1864,"KJJHT","YEPPH","P","P","P",0.140494719,16169.90147,0,0.906090727,0.961191939,0.706282869,0.512244532,0.345795117,0.368478972,0.653892587,0.52567888,0.336835652,0.298348594,0.548449853,0.434139514,0.163453135,0.023714809,0.425339127,0.528975081,0.253368945,0.758734907,0.916963006,0.108656354,0.719597213
"1865",1865,"GJRQW","QNYLE","S","P","S",0.298793541,47507.4935,0,0.915030755,0.804410073,0.953478237,0.636729681,0.93850173,0.669205427,0.127722921,0.011631966,0.337620867,0.320135885,0.885744437,0.555277692,0.302647685,0.486676338,0.511619299,0.189172246,0.026946362,0.824750083,0.995928504,0.523383165,0.512973731
"1866",1866,"ESMLT","NITDR","P","S","S",0.662872334,25195.54497,0,0.165782943,0.546786323,0.721189631,0.97052155,0.588426042,0.706599007,0.493229034,0.678580121,0.135259969,0.332572553,0.919832182,0.582152857,0.016412246,0.60332205,0.735092991,0.199412735,0.669046954,0.426076331,0.053593972,0.914567594,0.296395635
"1867",1867,"AHHDH","UKYUC","P","S","P",0.756368656,25380.31473,0,0.550669097,0.931880413,0.391893618,0.845707783,0.900414803,0.046162954,0.464568735,0.747702014,0.57730717,0.510010039,0.461172535,0.991970439,0.930364146,0.327738414,0.308506379,0.298785367,0.272327507,0.291147746,0.095220337,0.478733731,0.55731792
"1868",1868,"NNYGC","UVAAX","P","U","P",0.098781118,24025.3558,0,0.403453572,0.412582775,0.261836305,0.765332254,0.540334796,0.10852879,0.565574138,0.454331067,0.15481783,0.903775918,0.388706266,0.606517447,0.323977784,0.74786018,0.467378908,0.054411775,0.687155866,0.956505792,0.946361382,0.329643731,0.785397299
"1869",1869,"DBYTY","KCFPR","P","P","S",0.465883455,19350.47287,3,0.509142326,0.017814952,0.153458172,0.033125876,0.383641574,0.152757912,0.034965156,0.053594952,0.607351028,0.293123014,0.89393304,0.994551396,0.367970646,0.734796602,0.66397179,0.811353259,0.811600748,0.666457311,0.474665027,0.971791537,0.726854625
"1870",1870,"LJHYC","RNDHG","P","S","U",0.862839754,48752.82643,0,0.87487284,0.533816132,0.572891236,0.360130145,0.217910781,0.299919668,0.973677227,0.873852166,0.768422176,0.430722457,0.57964809,0.44458792,0.096903407,0.432958505,0.24820508,0.885737933,0.544179552,0.799335246,0.237861027,0.459342999,0.508411946
"1871",1871,"TFCLT","UUSMS","P","P","U",0.296711279,34283.52694,0,0.389386308,0.299767894,0.671873022,0.178770513,0.908760337,0.536637414,0.016559992,0.582883291,0.264702501,0.545481819,0.600481828,0.74046709,0.043008585,0.343021756,0.556511827,0.396846495,0.371701817,0.200236714,0.554935272,0.494527582,0.616066922
"1872",1872,"WGFQO","HUWDI","S","P","P",0.860672665,884.3569994,0,0.600216795,0.027586224,0.170038668,0.36496174,0.379243631,0.318193298,0.346682465,0.650398678,0.875270108,0.434548942,0.019472788,0.781811405,0.506113429,0.875854552,0.556614275,0.961303253,0.096162278,0.064856994,0.043084317,0.354081465,0.629374534
"1873",1873,"EABGX","ANRUI","S","S","S",0.434839105,28106.3054,0,0.643911755,0.87114351,0.17439141,0.612213772,0.062650456,0.180183623,0.672156163,0.584150676,0.926686524,0.902596111,0.966204655,0.927837739,0.839626576,0.097228965,0.480815553,0.458915014,0.023060346,0.006217728,0.330442279,0.211199068,0.591804256
"1874",1874,"KKSSR","LCHRB","S","U","P",0.382940128,40877.91477,0,0.956013956,0.123528622,0.478000678,0.628277648,0.759742338,0.368329855,0.282935698,0.443803691,0.293587837,0.527697179,0.236784273,0.987680355,0.038854383,0.675489255,0.764904398,0.705372359,0.267348965,0.868001735,0.475475509,0.138082551,0.881498611
"1875",1875,"ETNYV","DTVMJ","S","S","S",0.017936297,3275.581504,0,0.630099063,0.550609514,0.642070882,0.779399931,0.094288006,0.036012233,0.617117193,0.641508394,0.227604708,0.835159944,0.056800108,0.680345642,0.224180344,0.952238952,0.109999263,0.22671412,0.265569836,0.536581952,0.33324995,0.081355411,0.719660363
"1876",1876,"IXBLC","LJCQA","P","P","P",0.931309252,4506.028106,0,0.920977379,0.107875627,0.85124389,0.783020286,0.042939873,0.673204391,0.186726945,0.90224203,0.992842118,0.841518727,0.636884998,0.808925176,0.776309415,0.48306361,0.330240329,0.73091421,0.066585282,0.442663154,0.184598343,0.099144688,0.477301804
"1877",1877,"WBVCA","OLBRX","S","P","S",0.514386125,24207.02966,1,0.540180586,0.180640557,0.018492649,0.651047673,0.880983765,0.166027198,0.379564969,0.712999929,0.128301317,0.351276586,0.022209605,0.974224808,0.173240937,0.33087783,0.833133927,0.419106593,0.044187022,0.579094897,0.426855699,0.376276706,0.694900871
"1878",1878,"QDTOD","SHTVJ","P","P","S",0.038617562,9941.778246,3,0.342031461,0.421170753,0.586654899,0.565929689,0.519065015,0.157860986,0.454523546,0.759797192,0.381192852,0.329392096,0.125017976,0.481400968,0.718816398,0.955621759,0.261567819,0.884752478,0.724251997,0.810815877,0.495800732,0.925767332,0.744942441
"1879",1879,"XDNDJ","DKJTD","S","S","S",0.371763621,18566.83128,1,0.452693058,0.327882425,0.913885302,0.402485972,0.631569868,0.59908587,0.287694057,0.648471149,0.032556368,0.964304809,0.278950472,0.983340114,0.274792718,0.386516223,0.738531002,0.568111848,0.978137178,0.32953612,0.818404961,0.613687056,0.677661368
"1880",1880,"SKRDI","PHINC","P","P","P",0.52867295,25836.1314,0,0.119470335,0.612169787,0.157317385,0.943926211,0.109979174,0.264156508,0.884058204,0.535300422,0.741947954,0.373812634,0.983919053,0.272714715,0.694099458,0.819589317,0.725414048,0.673075005,0.63040756,0.732764247,0.419910017,0.194783471,0.557466597
"1881",1881,"OYBJT","HXUJN","S","S","P",0.314429804,33166.44981,0,0.616237325,0.153408775,0.090438481,0.351198342,0.478008829,0.696280667,0.791136411,0.903340431,0.449076159,0.539751986,0.209832433,0.098098093,0.908505351,0.685024114,0.860285661,0.529017219,0.225874602,0.579662198,0.022378102,0.761723646,0.747279725
"1882",1882,"HERJV","OPGUE","S","U","S",0.572954157,18205.92767,2,0.500956907,0.488160098,0.971684049,0.44093063,0.24707743,0.768776354,0.241816089,0.559326084,0.565850953,0.681456469,0.936970594,0.904732465,0.944120221,0.67220283,0.14228252,0.12692484,0.152034215,0.346421876,0.069204229,0.372936618,0.613071203
"1883",1883,"ADKWF","BBBMJ","P","S","P",0.335902079,49201.14315,2,0.514978986,0.37944637,0.835416848,0.536239893,0.18763437,0.134745977,0.448415495,0.901701276,0.643696387,0.664323107,0.84060026,0.647786782,0.503928043,0.869889938,0.263779803,0.398018822,0.718227938,0.345363511,0.06607444,0.855860275,0.693034476
"1884",1884,"TEPUT","WUVXU","P","S","S",0.315871021,7117.459953,1,0.200321813,0.175150822,0.615766476,0.377137261,0.727940364,0.654772974,0.895953302,0.721333671,0.493003609,0.375419883,0.249536066,0.061378441,0.758310928,0.920564066,0.648592219,0.202086846,0.843053511,0.322514237,0.457201903,0.081670794,0.711228473
"1885",1885,"KOJIH","GHJMI","P","P","S",0.21775892,21851.11955,0,0.814666568,0.095685817,0.206065716,0.256211724,0.262075204,0.928283018,0.495402912,0.315592368,0.615757878,0.04644245,0.393425165,0.39908314,0.382826605,0.670177766,0.247392634,0.755251111,0.559276385,0.623793776,0.268084106,0.26629205,0.441454364
"1886",1886,"QINNM","CTEEB","P","P","P",0.233445338,16433.54277,2,0.574700925,0.64941462,0.322885035,0.32985671,0.199359361,0.512638393,0.75625646,0.918595144,0.184938886,0.736863473,0.736534511,0.98051808,0.384241801,0.112669205,0.317449423,0.756090363,0.489932632,0.876103968,0.376152468,0.6286498,0.66781359
"1887",1887,"FLHTI","SROEI","P","U","P",0.540156429,38929.70406,1,0.636506695,0.798226111,0.911203356,0.250369367,0.21199078,0.165371935,0.708670318,0.03355981,0.419545613,0.819465091,0.194422156,0.175062812,0.820303988,0.86964252,0.78608829,0.141055032,0.382822805,0.436402752,0.171094151,0.520269965,0.754884556
"1888",1888,"DQQKT","QVOLY","P","P","S",0.207672872,47818.38465,4,0.369594012,0.751140686,0.737253334,0.217984787,0.927266382,0.622643822,0.210076322,0.221619455,0.947021518,0.140180219,0.818879091,0.847389369,0.913489607,0.523348932,0.891150023,0.296574038,0.404121619,0.727043472,0.374797397,0.592225937,0.705731235
"1889",1889,"YGEIX","ELSIQ","S","U","P",0.776781864,25557.79356,0,0.612824242,0.018748411,0.868025714,0.599675829,0.965397747,0.070559486,0.613968273,0.954501975,0.08460443,0.804288504,0.67103261,0.987055771,0.931576537,0.99498055,0.366979863,0.890714583,0.713570754,0.517150952,0.734866577,0.739585199,0.654637197
"1890",1890,"VYTDD","IVFNT","P","P","P",0.856905929,19914.07343,2,0.101622846,0.88884065,0.087044851,0.813692761,0.151271071,0.767415332,0.039397541,0.866677861,0.207628781,0.542728011,0.877845705,0.322891441,0.998184986,0.637833832,0.229822077,0.144195772,0.191898065,0.960343201,0.157847688,0.41358559,0.553269457
"1891",1891,"WMAPL","RQWQD","S","U","S",0.077468959,29901.4234,0,0.064934076,0.795441053,0.91749899,0.32142595,0.304302174,0.669864274,0.460053583,0.360309762,0.861170963,0.543675779,0.020408368,0.289795133,0.689849173,0.33602025,0.017002878,0.210372079,0.665942028,0.746720581,0.752752913,0.485059609,0.936640705
"1892",1892,"NKONG","TGKNY","S","P","U",0.216573257,21421.98877,0,0.160769977,0.473426179,0.654267234,0.364301686,0.7212765,0.499694847,0.619185201,0.67364185,0.694631021,0.973164554,0.75468542,0.509486286,0.055121592,0.268943298,0.297896611,0.410480442,0.254329266,0.253567901,0.378250962,0.440908522,0.718586221
"1893",1893,"BOAPQ","BYYAP","P","P","U",0.436327245,4006.87368,0,0.782648889,0.067300108,0.10018913,0.26592216,0.46427849,0.881722917,0.203379436,0.12358332,0.722945105,0.124995696,0.252344587,0.889643726,0.356620543,0.253472125,0.381783779,0.561009792,0.187705197,0.009822958,0.439992244,0.309920458,0.653125046
